type,moderation_status,status,uid,field_bury,field_theme,field_language,field_content_format,field_source,field_ocha_product,title,body,field_origin_notes,field_primary_country,field_country,field_original_publication_date,field_image,post_id,post_link,created,changed,post_type,image,categories,tags,new_url,nid
report,published,1,2,1,4597,267,8,1503,12353,"Fighting malnutrition for DRC’s most vulnerable children ","
<p>DRC | 2023 | CBPF </p>



<p>DRC, North Kivu. Kahindu lives in a small village. She and her family fled here to escape violence back in 2022.&nbsp;</p>



<p>In 2023, the conflict in DRC was getting even worse, displacing nearly 6.4 million people primarily from the eastern provinces of Ituri, North Kivu, and South Kivu. It is one of the highest displacement crises globally (figures as of August 2023). </p>



<p>Despite its vast agricultural potential, a staggering 25.4 million people in the DRC - or one in every four Congolese - are severely food insecure. </p>



<p>When she fled her home, Kahindu was in the early stages of her pregnancy, and she thought she was expecting twins. But, in February last year, she gave birth to <em>three</em> babies: Pierre, Pierrette, and Ursule.&nbsp;</p>



<p>Kahindu and her husband survived on small earnings from informal agricultural work. But violence meant they were unable to return to their home. By the time the triplets were seven months old, Kahindu was worried about baby Ursule.&nbsp;</p>



<p>“Ursule was not developing like the other two. She had difficulty feeding, and she didn’t seem to be gaining weight; I found her different from her siblings.” &nbsp;</p>



<p>During a home visit conducted as part of malnutrition screening activities, Rachel,&nbsp;a&nbsp;community health worker trained by Congolese&nbsp;NGO Action of the Future (AOF), with support from the DRC Humanitarian Fund, spoke with Kahindu, and agreed that Ursule was showing signs of malnutrition. &nbsp;</p>



<p>“I was going door-to-door, and that’s how I came to Kahindu’s house to do the screening. I quickly recommended that the mother take Ursule to the health centre for care.” &nbsp;</p>



<p>The Oicha health facility provides free care for nutritional emergency cases &nbsp;with the support of AOF’s Emergency Nutrition Response project. This helps displaced people, returnees, and host families in five of Oicha’s health districts in North Kivu. It is funded by the DRC Humanitarian Fund.&nbsp;</p>



<p>After about two months of treatment and follow-up, Ursule regained her health. “Thanks to the healthcare, she is alive and well today. She has even started walking,” said her mother, Kahindu.</p>



<p>For more information about the <a href=""https://www.unocha.org/drc"" target=""_blank"" rel=""noreferrer noopener"">DRC Humanitarian Fund</a>:&nbsp;</p>



<p><a href=""https://pfdata.unocha.org/?_gl=1*an7jna*_ga*NDU1MDAwNzUxLjE2NjM2ODYwOTI.*_ga_E60ZNX2F68*MTY3NTQzODUwMS4xMTEuMC4xNjc1NDM4NTAxLjYwLjAuMA..&amp;chart=countryProfile&amp;country=27"" target=""_blank"" rel=""noreferrer noopener"">OCHA – POOLED FUNDS DATA HUB – By Country (unocha.org)</a>&nbsp;&nbsp;</p>
<p><em>Pooled Fund impact stories</em></p><p>#Conflict, #DR Congo, #Nutrition, #Women and Girls</p>",https://pooledfunds.impact.unocha.org/stories/fighting-malnutrition-for-drcs-most-vulnerable-children,254,254,2024-05-11,1622054,2248,https://pooledfunds.impact.unocha.org/?p=2248,1715437796,1715437800,post,https://pooledfunds.impact.unocha.org/wp-content/uploads/2024/05/DRC_story-scaled.jpg,"Conflict, DR Congo, Nutrition, Women and Girls","Pooled Fund Results 2023",/report/world/fighting-malnutrition-drcs-most-vulnerable-children,4117981
report,published,1,2,1,4597,267,8,1503,12353,"Household supplies help families after the floods","
<p>Ethiopia | 2023 | CBPF </p>



<p><strong><u>Ethiopia, Dollo Ado region.</u></strong> Iadan, 55, is a mother of seven who lives in the town of Dollo Ado in the Somali region, sharing a small house with her husband and seven children.</p>



<p>“We rely on my husband’s income as a day labourer. Some days we have enough, and others we struggle to make ends meet.”</p>



<p>Iadan’s family is one of the thousands who were affected by the recent flooding in Dollo Ado. Iadan and her family had to move to a nearby school when floodwaters engulfed their home.</p>



<p>The El Niño-induced floods during the Deyr/Hageya (October-December) rainy season affected approximately 1.5 million people in the south and southeastern parts of Ethiopia, including the Somali, South Ethiopia, Southwest Ethiopia, and Oromia regions.  &nbsp;</p>



<p>“During the flood, I kept all my children safe. We weathered the flood together,” explains Iadan.</p>



<p>The family stayed there in the school for two months until the waters subsided.</p>



<p>The first days in the shelter were incredibly challenging. “We didn’t have anything with us, but, eventually, help arrived.” With Ethiopia Humanitarian Fund support, Save the Children distributed kits with household essentials like mattresses, blankets, and cooking materials. “These supplies helped us,” says Iadan.</p>



<p>As the family returned home, they faced more challenges: the waters had destroyed most of the house. “Day by day, we rely on whatever daily work we can find,” says Iadan. “But we have turned the flood into an opportunity by planting maize in our garden – we hope it’s a step towards more income.”</p>



<p>More information about the <a href=""https://www.unocha.org/ethiopia/about-ethiopia-humanitarian-fund"" target=""_blank"" rel=""noreferrer noopener"">Ethiopia Humanitarian Fund</a>&nbsp;</p>



<p><a href=""https://pfdata.unocha.org/?_gl=1*an7jna*_ga*NDU1MDAwNzUxLjE2NjM2ODYwOTI.*_ga_E60ZNX2F68*MTY3NTQzODUwMS4xMTEuMC4xNjc1NDM4NTAxLjYwLjAuMA..&amp;chart=countryProfile&amp;country=27"">OCHA – POOLED FUNDS DATA HUB – By Country (unocha.org)</a></p>


<!-- wp:embed {""url"":""https://www.unocha.org/ethiopia""} -->
<figure class=""wp-block-embed""><div class=""wp-block-embed__wrapper"">
https://www.unocha.org/ethiopia
</div></figure>
<!-- /wp:embed --><p><em>Pooled Fund impact stories</em></p><p>#2023, #CBPF, #Climate, #Ethiopia, #Shelter</p>",https://pooledfunds.impact.unocha.org/stories/household-supplies-help-families-after-the-floods,87,87,2024-05-11,1622055,2252,https://pooledfunds.impact.unocha.org/?p=2252,1715438099,1715438317,post,https://pooledfunds.impact.unocha.org/wp-content/uploads/2024/05/Ethiopia_Save-the-Children-1.jpg,"2023, CBPF, Climate, Ethiopia, Shelter","Pooled Fund Results 2023",/report/ethiopia/household-supplies-help-families-after-floods,4117982
report,published,1,2,1,4597,267,8,1503,12353,"An innovative cash support model helps communities rebuild","
<p>Myanmar | 2023 | CBPF </p>



<p><strong>Myanmar, Rakhine.&nbsp;</strong> With markets and livelihoods destroyed after Cyclone Mocha, people urgently needed help with sanitation, clean water and ways to make a living.</p>



<p>Cyclone Mocha hit Myanmar’s Rakhine state on 14 May 2023. One of the strongest cyclones ever recorded, Mocha pummeled the coast with sustained winds of 250 km/h and gusts of up to 305 km/h.&nbsp;</p>



<p>The cyclone affected more than&nbsp;three million people in Myanmar and heavily damaged latrines, wells, and other water and sanitation infrastructure in displacement camps and sites across Rakhine.&nbsp;&nbsp;</p>



<p>A project funded by the Myanmar Humanitarian Fund supported local livelihoods by purchasing equipment and supplies, and hiring local tradespeople to restore water and sanitation infrastructure.&nbsp;</p>



<p>The cash came at a critical time. “After Mocha, we had very few job opportunities and no income coming in,” says a carpenter who worked on the construction. “With the money I earned, we were able to buy food and make some repairs to our home.”&nbsp;</p>



<p>These facilities are essential for people’s health and well-being.&nbsp; The MHF-funded programme used an innovative model to allocate cash and rebuild affected communities.&nbsp;&nbsp;</p>



<p>Rather than dictate which repairs happened where, the programme created local grant committees. These local committees were made up of affected people, who together decided how best to allocate the funding for the most critical infrastructure repairs in their community.&nbsp;</p>



<p>The committees managed local work teams that carried out the reconstruction and rehabilitation of latrines and shower stations. The INGO partner provided training and technical support to the committees during the construction process, as well as assisting with the procurement of equipment and supplies, and supporting financial management.&nbsp;&nbsp;</p>



<p>Directly engaging the community in allocating the funds fostered a stronger sense of local leadership and ownership over the entire process.&nbsp;&nbsp;</p>



<p>With everyone working together, construction finished ahead of schedule, quickly re-establishing access to safe WASH infrastructure. “We felt a great sense of unity in our community by working together to reconstruct the latrines after Cyclone Mocha,” explains a man who was part of the grant committee. “Almost all of our latrines were damaged or destroyed. Working with [the NGO] we were able to repair them.”&nbsp;</p>



<p>The committee model worked well. “We benefited from the experience of managing the construction process. We learned how to liaise with traders and suppliers. And we learned what it costs to build a latrine, so now we want to maintain them for the longer term.”&nbsp;&nbsp;</p>



<p>For more information on the<a href=""https://www.unocha.org/myanmar/about-myanmar-humanitarian-fund""> Myanmar Humanitarian Fund.</a></p>



<p><a href=""https://pfdata.unocha.org/?_gl=1*an7jna*_ga*NDU1MDAwNzUxLjE2NjM2ODYwOTI.*_ga_E60ZNX2F68*MTY3NTQzODUwMS4xMTEuMC4xNjc1NDM4NTAxLjYwLjAuMA..&amp;chart=countryProfile&amp;country=27"">OCHA – POOLED FUNDS DATA HUB – By Country (unocha.org)</a></p>


<!-- wp:embed {""url"":""https://www.unocha.org/ethiopia""} -->
<figure class=""wp-block-embed""><div class=""wp-block-embed__wrapper"">
https://www.unocha.org/ethiopia
</div></figure>
<!-- /wp:embed --><p><em>Pooled Fund impact stories</em></p><p>#Uncategorized</p>",https://pooledfunds.impact.unocha.org/stories/an-innovative-cash-support-model-helps-communities-rebuild,254,254,2024-05-11,1622056,2255,https://pooledfunds.impact.unocha.org/?p=2255,1715438651,1715438653,post,https://pooledfunds.impact.unocha.org/wp-content/uploads/2024/05/Myanmar_Mocha-reconstruction-1.jpeg,Uncategorized,"Pooled Fund Results 2023",/report/world/innovative-cash-support-model-helps-communities-rebuild,4117983
report,published,1,2,1,4597,267,8,1503,12353,"Help for children living with disability","
<p><strong>Yemen | 2023 | CBPF</strong></p>



<p><strong>Yemen, Al Makha.</strong> When Nerfan* was four, she was diagnosed with a specific type of cerebral palsy that affects her whole body. Her mother took her to Ta’iz to seek treatment and therapy, but the high costs were not manageable for her family.</p>



<p>After nine years of conflict, sustained economic deterioration and diminished public services, dire levels of humanitarian need continue across Yemen. Over 18.2 million people, or around 53 per cent of the population, are estimated to need humanitarian assistance.</p>



<p>Back home in Al Makha, Nerfan’s mother heard about a programme run by the Humanity and Inclusion (HI) organization. With funding from the Yemen Humanitarian Fund, the aim was to reach children like Nerfan with the specialized services they need.</p>



<p>Mohammed, a physiotherapist with the program, met Nerfan once a week. Working with a ‘baby walker Nerfan was able to learn to walk on her own, with only minimal support.</p>



<p>HI also provided Nerfan and her mother with a full package of services, including psycho-social sessions, as well as the physiotherapy.</p>



<p>Nerfan’s mother was grateful to see her child making progress. “Before, these services weren’t available here.”</p>



<p>Remarkably, Nerfan’s achievements did not stop there. With each session, her ability to stand and walk improved, and Mohammad was optimistic about her continued progress. The transformation was not only physical. Nerfan’s newfound ability to move and walk with balance made her more confident, independent and eager to explore.</p>



<p>*Names have been changed.</p>



<p>More information from the <a href=""https://www.unocha.org/yemen/about-yemen-humanitarian-fund"">Yemen Humanitarian Fund.</a></p>



<p><a href=""https://pfdata.unocha.org/?_gl=1*an7jna*_ga*NDU1MDAwNzUxLjE2NjM2ODYwOTI.*_ga_E60ZNX2F68*MTY3NTQzODUwMS4xMTEuMC4xNjc1NDM4NTAxLjYwLjAuMA..&amp;chart=countryProfile&amp;country=27"">OCHA – POOLED FUNDS DATA HUB – By Country (unocha.org)</a></p>
<p><em>Pooled Fund impact stories</em></p><p>#2023, #CBPF, #Conflict, #Health, #Persons with Disabilities, #Women and Girls, #Yemen</p>",https://pooledfunds.impact.unocha.org/stories/hope-for-children-living-with-disability,255,255,2024-05-11,1622057,2264,https://pooledfunds.impact.unocha.org/?p=2264,1715439410,1715584814,post,https://pooledfunds.impact.unocha.org/wp-content/uploads/2024/05/Yemen_baby-Nerfan-rehabilitation.jpg,"2023, CBPF, Conflict, Health, Persons with Disabilities, Women and Girls, Yemen","Pooled Fund Results 2023",/report/yemen/help-children-living-disability,4117984
report,published,1,2,1,4597,267,8,1503,12353,"Getting disabled children back to school","
<p><strong>Syria | 2024 | CBPF</strong></p>



<p><strong>Syria, Sahl Al-Ghab.</strong> Salim was injured when a shell hit him while he was playing outside. The resulting injuries meant his hands and one foot were amputated.</p>



<p>His mother moved the children away from their village in Northwest Syria, in search of safety. They settled in a displacement camp in the Hazra area. <ins></ins></p>



<p>With no mobility equipment available, Salim’s mother had to carry him to school each day. But the bullying he faced was upsetting and led him to drop out.</p>



<p>Local NGO Takaful Al Sham Charity Organization (TAS), working with UNICEF, with funding from the Syria Cross-Border Humanitarian Fund, provides access to education for out-of-school children through non-formal learning opportunities.</p>



<p>The programme in Hazra also conducted awareness and learning sessions with students and teachers, to prevent and react to bullying.</p>



<p>Salim himself was able to access psychological support and tutoring to help him prepare to go back to school. He was also fitted for a wheelchair.</p>



<p>Salim is now back at school and hopes to become a maths teacher.</p>



<p>More information on the <a href=""https://www.unocha.org/publications/report/syrian-arab-republic/syria-cross-border-humanitarian-fund-annual-report-2023"">Syria Cross-Border Humanitarian Fund.</a></p>



<p><a href=""https://pfdata.unocha.org/?chart=countryProfile&amp;country=98&amp;year=2023"">OCHA – POOLED FUNDS DATA HUB – By Country (unocha.org)</a></p>
<p><em>Pooled Fund impact stories</em></p><p>#Conflict, #Education, #Syria</p>",https://pooledfunds.impact.unocha.org/stories/getting-disabled-children-back-to-school,254,254,2024-05-27,1622058,2273,https://pooledfunds.impact.unocha.org/?p=2273,1716802647,1716802649,post,https://pooledfunds.impact.unocha.org/wp-content/uploads/2024/05/16_2023_NW-SYRIA_Salim-at-school-scaled.jpg,"Conflict, Education, Syria","Pooled Fund Results 2023",/report/world/getting-disabled-children-back-school,4117985
report,published,1,2,1,4597,267,8,1503,12353,"Vegetable growing means food and profit for vulnerable families","
<p>Syria | 2023 | CBPF</p>



<p>Syria, Alteh village. Fatema, in her fifties, has supported her seven children on her own since her husband’s death.</p>



<p>Displaced from their agricultural land, her family were in a difficult position. For the family to survive, some of the children dropped out of school to work as casual labourers on other people’s farms.</p>



<p>Conflict and economic crisis continue to drive needs in Syria. At least 12.9 million people across the country need food assistance. By October 2023, the cost of the food basket had doubled compared to January - and had quadrupled in two years.</p>



<p>Local organization MASARATT, with funding from the Syria Cross-Border Humanitarian Fund, has been promoting vegetable farming as a new economic opportunity for vulnerable families like Fatema’s. Through the programme, Fatema has accessed seeds, fertilizers, and farming equipment, as well as training and advice on new techniques.</p>



<p>Learning a new-to-her planting technique &nbsp;planting the vegetables in plastic tunnels – Fatema can collect her harvest earlier. This fetches a higher price at the market and provides Fatema’s community with locally grown food that is cheaper than imports.</p>



<p>The extra money she made allowed Fatema to pay off some urgent debts and buy medicines for her kids. If all goes well, she is planning now to send the children back to school during the new school year.</p>



<p>More information on the <a href=""https://www.unocha.org/publications/report/syrian-arab-republic/syria-cross-border-humanitarian-fund-annual-report-2023"">Syria Cross-Border Humanitarian Fund.</a></p>



<p><a href=""https://pfdata.unocha.org/?chart=countryProfile&amp;country=98&amp;year=2023"">OCHA – POOLED FUNDS DATA HUB – By Country (unocha.org)</a></p>
<p><em>Pooled Fund impact stories</em></p><p>#2023, #CBPF, #Conflict, #Syria</p>",https://pooledfunds.impact.unocha.org/stories/vegetable-growing-means-food-and-profit-for-vulnerable-families,254,254,2024-05-27,1622059,2276,https://pooledfunds.impact.unocha.org/?p=2276,1716803410,1721909089,post,https://pooledfunds.impact.unocha.org/wp-content/uploads/2024/05/19-NORTHWEST-SYRIA_Fatema-in-her-garden.jpeg,"2023, CBPF, Conflict, Syria","Pooled Fund Results 2023",/report/world/vegetable-growing-means-food-and-profit-vulnerable-families,4117986
report,published,1,2,1,4597,267,8,1503,12353,"New water infrastructure supports a peaceful rural community","
<p>Afghanistan | 2023 | CBPF</p>



<p>Afghanistan, Nangarhar province. The village of Loy Ragha is split in two. One community lives higher up the hillside, and the other down the valley. They have lived peacefully for decades, sharing a water system that relies on solar power. But recently, water has grown more scarce.</p>



<p>""We have faced difficult times with water scarcity,"" said Sabit Khan, a community member. ""Getting water for our basic needs became a daily battle,” he says, and a source of tension.</p>



<p>It was not always this way.</p>



<p>Across Afghanistan, severe climate change is driving a widespread water crisis that leaves no corner of the country untouched, driving food, health and nutrition needs. Providing safe water is a key priority for the Afghanistan Humanitarian Response Plan in 2024.</p>



<p>Indeed, in Loy Ragha, the climactic shocks combined with a lack of maintenance and intermittent power supply in recent years led to worsening water shortages. These, in turn, drove near-daily disputes over water allocation. The tensions were slowly disrupting the peaceful life the village had for so long enjoyed.</p>



<p>Women spent extra time fetching water from further afield – or their children skipped school to help carry the water. Maihan, a water point clerk, explained, ""Fetching water became a heavy burden for people, stealing precious time from their jobs and education.""&nbsp;</p>



<p>To help resolve the issue the International Organization for Migration (IOM) with funding from the <strong>Afghanistan Humanitarian Fund</strong> (AHF), rehabilitated the water network by repairing and installing new solar panels, and rebuilding tap stands and pipes. This work brought the water system back to life, delivering clean and sustainable water access for more than 100 families.&nbsp;</p>



<p>The team also brought the village together for training on water conservation and water system management, fostering a culture of sustainability and working together.</p>



<p>""The days of water scarcity and conflict are behind us. Now, we are blessed with abundance and resolution,"" said Sabit Khan.&nbsp;</p>



<p>Adapted from a story from IOM: <a href=""https://afghanistan.iom.int/stories/bridging-gap-water-conflict-resolution-brought-cohesion-communities-afghanistan"">https://afghanistan.iom.int/stories/bridging-gap-water-conflict-resolution-brought-cohesion-communities-afghanistan</a></p>



<p>More information about the <a href=""https://www.unocha.org/afghanistan/about-afghanistan-humanitarian-fund"">Afghanistan Humanitarian Fund</a></p>



<p><a href=""https://pfdata.unocha.org/?chart=countryProfile&amp;country=98&amp;year=2023"">OCHA – POOLED FUNDS DATA HUB – By Country (unocha.org)</a></p>
<p><em>Pooled Fund impact stories</em></p><p>#Afghanistan, #Climate, #Conflict</p>",https://pooledfunds.impact.unocha.org/stories/new-water-infrastructure-supports-a-peaceful-rural-community,13,13,2024-05-27,1622060,2279,https://pooledfunds.impact.unocha.org/?p=2279,1716803695,1716803697,post,https://pooledfunds.impact.unocha.org/wp-content/uploads/2024/05/1-2023_AFG_IOM_water-project.jpg,"Afghanistan, Climate, Conflict","Pooled Fund Results 2023",/report/afghanistan/new-water-infrastructure-supports-peaceful-rural-community,4117987
report,published,1,2,1,4597,267,8,1503,12353,"Cash helps people to build dignified shelters","
<p>oPt | 2023 | CBPF</p>



<p>West Bank, Al-Mirkez village. Mohammad was tending his sheep in January 2022 when his life turned upside down. Some of the animals were straying – but as he ran after them to guide them back, he tripped and slipped on an unexploded mine.</p>



<p>He doesn’t remember anything after that. Over a week later, he woke up in the hospital in extreme pain. His hand was missing. Recovery was difficult, and he became depressed. As he tells it, “I didn’t only lose a hand, but also my will to return to normal life, my interest to do anything at all.”</p>



<p>Al Mirkez is in Area C, the largest section of the West Bank. People in the area face a high risk of injury due to unexploded ordnance.</p>



<p>Determined to stay on their family land, Mohammad, his wife and small child, and his parents lived in a natural cave on their land, modifying it to make a simple home. Many neighbouring families have taken a similar decision, so that they can continue a way of life many families have led for generations. Without modern facilities, they live there and look after their animals.</p>



<p>With the support of the <strong>oPt Humanitarian Fund</strong>, Palestinian organization Ma’an and International NGO Action Against Hunger worked to help community members rehabilitate the Caves of Maasafer Yatta to make their shelters more comfortable.</p>



<p>The communities were living under the threat of imminent forcible transfer. This cash project was a last resort - and a temporary shelter solution – but an opportunity for the people to stay on their land, as they preferred, and live with dignity.</p>



<p>Some 72 caves in nine communities were rehabilitated. People received cash to invest in repairs and household supplies. Households were also able to access information on their rights and on the potential risks of cave rehabilitation.</p>



<p>Mohammed opted to use the funds to rehabilitate a cave that he had been using for his animals into a small family dwelling. He used the money to make a cozy and safe home for himself, his wife, and their young son – near his parents, but no longer all having to share a small space.</p>



<p>For Mohammed, the new home means more than shelter: it marks a transition for him from the dark days of recovery from his injury and a new start for himself and his young family.</p>



<p>More information on the oPT Humanitarian Fund:<br><a href=""https://www.ochaopt.org/page/opt-humanitarian-fund"">https://www.ochaopt.org/page/opt-humanitarian-fund</a><br><a href=""https://pfdata.unocha.org/"">https://pfdata.unocha.org/</a></p>



<p>The oPt HF continues to raise funds to support partners via the public CrisisRelief campaign:&nbsp;<a href=""https://crisisrelief.un.org/opt-crisis"" target=""_blank"" rel=""noreferrer noopener"">Help the people of Gaza • (un.org)</a></p>
<p><em>Pooled Fund impact stories</em></p><p>#2023, #CBPF, #Conflict, #Shelter, #occupied Palestinian territory</p>",https://pooledfunds.impact.unocha.org/stories/cash-helps-people-to-build-dignified-shelters,180,180,2024-05-27,1622061,2282,https://pooledfunds.impact.unocha.org/?p=2282,1716804531,1716804533,post,https://pooledfunds.impact.unocha.org/wp-content/uploads/2024/05/10-20203_oPt_Mohammed-and-his-baby.jpg,"2023, CBPF, Conflict, Shelter, occupied Palestinian territory","Pooled Fund Results 2023",/report/occupied-palestinian-territory/cash-helps-people-build-dignified-shelters,4117988
report,published,1,2,1,4597,267,8,1503,12353,"Learning new farming skills to support the family","
<p><strong>South Sudan | 2023 | CBPF</strong></p>



<p><strong>South Sudan, Fangak County. </strong>Dak Biliu lives in Kuerkan village, South Sudan, where, like most of the population, people are dealing with a complex humanitarian crisis driven by escalating violence, economic instability, climactic shocks, and poor quality basic services.</p>



<p>One significant impact of the situation is acute food insecurity. Over half the population - around 7.1 million people - are expected to face crisis-level or severe acute food insecurity, especially during the April to July lean season.</p>



<p>With funding from the South Sudan Humanitarian Fund, local NGO Community Action Organization reached 25,000 vulnerable people with a capacity-building programme aimed at improving agricultural practices.</p>



<p><br>Dak was one of the participants. He had long wished to stop relying on rations for his family. The programme trained him to teach others about improved planting, vegetable management, and irrigation in the dry season. </p>



<p>He established a plot where he grows vegetables and teaches other farmers what he learned in the programme.</p>



<p>Now, he is earning enough from selling vegetables and teaching that he can invest in a cow. It is a big relief for himself and his family.</p>



<p>“I no longer live like a beggar. I can now afford the basics for my family, such as food, school fees and uniforms, and medical expenses in case anyone falls sick,” he said.</p>



<p>With most of the people in South Sudan relying on climate-sensitive livelihoods, this heightens their vulnerability to scarcity of water and food, sanitation issues, and resource-related conflicts.</p>



<p>More information on the <a href=""https://www.unocha.org/south-sudan/about-south-sudan-humanitarian-fund"">South Sudan Humanitarian </a><a href=""https://www.unocha.org/south-sudan/about-ss-hf"">Fund</a></p>
<p><em>Pooled Fund impact stories</em></p><p>#2023, #CBPF, #Cash assistance, #Climate, #Livelihoods, #South Sudan</p>",https://pooledfunds.impact.unocha.org/stories/learning-new-farming-skills-to-support-the-family,8657,8657,2024-05-27,1622062,2286,https://pooledfunds.impact.unocha.org/?p=2286,1716818312,1716818378,post,https://pooledfunds.impact.unocha.org/wp-content/uploads/2024/05/20-SOUTH-SUDAN-Fangak-e1716818351132.jpg,"2023, CBPF, Cash assistance, Climate, Livelihoods, South Sudan","Pooled Fund Results 2023",/report/south-sudan/learning-new-farming-skills-support-family,4117989
report,published,1,2,1,4597,267,8,1503,12353,"CERF helps people weather the dzud","
<p><strong>Mongolia | 2024 | CERF</strong></p>



<p><strong>Mongolia. </strong>Mongolia experienced one of its harshest winters in fifty years over 2023-2024. The dzud disaster, coupled with severe animal disease outbreaks, posed a grave threat to the many thousands of people here who depend on their animals to survive and for income.</p>



<p>Although herders tried their best to prepare for hardships in winter, many weren't able to save hay and fodder for their livestock due to drought in the summer, which caused pasture degradation and higher prices.</p>



<p>Many herders suffered heavy losses.</p>



<p>By the end of March 2024, an estimated 10 per cent of the national herd - 6.6 million animals -had died because of the extreme cold. But for individual families, it was often much worse.</p>



<p>For instance, Mr. Kh.Tumurbaatar, a herder from the village of Doit in Ugiinuur sub-district lost around a quarter of his 200 animals. Mr. Myagmar, who owned more than 1,000 animals – reported that by midwinter, about 70 per cent of his animals had died.&nbsp;</p>



<p>The revised Mongolia Dzud Response Plan, launched on 25 March 2024, identified 76,700 people as the most vulnerable, mostly herders like Mssrs Tumurbaatar and Myagbar who depend entirely on livestock for their livelihoods.</p>



<p>CERF funding is helping the most vulnerable people get enough food for themselves and their livestock, as well as support with nutrition, education and protection.</p>



<p>Includes information from an original story from the United Nations in Mongolia: <a href=""https://mongolia.un.org/en/228069-humanitarian-country-team-mongolia-helped-herders-affected-dzud"">https://mongolia.un.org/en/228069-humanitarian-country-team-mongolia-helped-herders-affected-dzud</a></p>



<p>More information on the <a href=""https://cerf.un.org/what-we-do/allocation/2024/country/60"">2024 Dzud allocation</a></p>



<p>More information on the new <a href=""https://cerf.un.org/news/story/save-more-lives-cerf-launched-climate-action-account-cop28"">CERF Climate Action Account</a></p>
<p><em>Pooled Fund impact stories</em></p><p>#Climate, #Multi-sector</p>",https://pooledfunds.impact.unocha.org/stories/cerf-helps-people-weather-the-dzud,254,254,2024-05-30,1622063,2295,https://pooledfunds.impact.unocha.org/?p=2295,1717049647,1717049648,post,https://pooledfunds.impact.unocha.org/wp-content/uploads/2024/05/MONGOLIA_2024_CERF_DZUD.jpg,"Climate, Multi-sector","CERF Climate",/report/world/cerf-helps-people-weather-dzud,4117990
